code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,good_company,good_price,成长指数,价值指数,股息率,成长指数,价值指数
688033,天宜上佳,运输设备,北京,59.72,0.43,4.49,14.69,8.13,0.58,4.39,0.98,0.342,4.96,8.23,20190722,4.49,1,0,0,74.97,48.23,28957,3.9833,1,67.7328,31.9332,0,67.7328,31.9332
688001,华兴源创,专用机械,江苏,77.74,0.36,4.01,15.24,11.38,3.34,3.11,0.78,0.336,4.63,11.29,20190722,2.78,0.69,0,0,49.31,19.3,23530,3.9833,1,67.7328,31.9332,0,67.7328,31.9332
688003,天准科技,专用机械,江苏,483.63,0.44,1.94,6.46,5.23,0.5,1.18,0.61,0.047,8.07,5.69,20190722,1.41,0.73,0,0,49.33,4.8,38111,3.9833,1,67.7328,31.9332,0,67.7328,31.9332
937,冀中能源,煤炭开采,河北,14.02,29.07,35.34,457.27,189.1,132.13,42.28,1.2,0.129,5.76,0.63,19990909,102.42,2.9,5.76,-24.42,21.49,4.01,94332,2.225,3.45,49.4,64.1,0.0282,49.4,64.1
2769,普路通,仓储物流,深圳,33.32,2.36,3.73,69.59,66.48,0.1,2.55,0.68,0.135,3.67,2.44,20150629,6.68,1.79,44.2,-32.07,7.98,1.5,35450,3.5833,2,65.3328,46.3332,0.0054,65.3328,46.3332
600699,均胜电子,汽车配件,浙江,19.28,13,13,589.73,284.08,128.7,99.29,7.64,0.395,9.98,1.53,19931206,35.76,2.75,36.2,-37.41,17.3,1.67,49639,3.2917,2.45,62.4672,52.3668,0,62.4672,52.3668
709,河钢股份,普钢,河北,11.72,106.17,106.19,2112.4,675.17,1180.5,232.06,2.19,0.11,5.23,0.49,19970416,116.72,1.1,11.07,-35.87,11.19,1.87,364775,1.9667,3.6,45.8672,65.4668,0.0391,45.8672,65.4668
2150,通润装备,机械基件,江苏,14.32,3.55,3.57,15.74,11.63,3.2,3.41,0.96,0.189,3.42,1.58,20070810,4.47,1.25,19.4,35.74,26.66,9.53,15167,3.0417,2.75,59.6672,56.1668,0.022,59.6672,56.1668
603017,中衡设计,建筑工程,江苏,18.5,2.7,2.75,30.26,16.95,3.66,10.23,3.72,0.304,6.36,1.77,20141231,4.58,1.67,13.92,13.88,25.24,11.12,20027,3.0417,2.75,59.6672,56.1668,0.0271,59.6672,56.1668
603811,诚意药业,化学制药,浙江,21.31,0.8,1.19,8.73,3.18,1.74,3.53,2.96,0.572,5.81,4.2,20170315,1.81,1.51,34.77,51.68,71.75,20.14,9801,3.7083,1.75,66.3328,42.8332,0.0127,66.3328,42.8332
300437,清水源,化工原料,河南,16.54,1.34,2.18,47.2,27.73,3.27,6.42,2.94,0.33,7.21,1.52,20150423,5.29,2.42,-0.8,-34.01,31.19,9.48,15559,2.625,3.15,54.6,60.9,0.0215,54.6,60.9
603657,春光科技,塑料,浙江,25.9,0.29,0.96,9.26,7.28,0.91,5.18,5.4,0.475,8.44,2.91,20180730,1.69,1.76,11.16,1.41,32.95,18.67,11707,3.4583,2.2,64.1328,49.0332,0.033,64.1328,49.0332
603638,艾迪精密,专用机械,山东,26.49,1.26,3.86,18.82,8.63,7.78,1.45,0.38,0.471,2.99,8.35,20170120,5.55,1.44,47.56,48.92,43.18,24.45,7383,3.9333,1.15,67.5328,34.1332,0.0055,67.5328,34.1332
2267,陕天然气,供气供热,陕西,17.69,11.12,11.12,119.09,18.65,72.58,12.9,1.16,0.2,5.22,1.35,20080813,26.48,2.38,20.12,-31.98,9.64,4.32,36959,3.1667,2.6,61.0672,54.2668,0.0143,61.0672,54.2668
300627,华测导航,通信设备,上海,49.76,1.03,2.44,14.1,12.09,0.43,3.87,1.59,0.188,3.64,5.15,20170321,3,1.23,8.26,3.51,52.32,9.96,17475,3.8833,1.3,67.3328,36.3332,0.0111,67.3328,36.3332
603096,新经典,出版业,天津,34.92,0.54,1.35,19.84,18.23,0.05,9.77,7.22,0.881,13.21,4.66,20170425,6.18,4.56,6.64,8.96,47.84,25.14,3718,3.8833,1.3,67.3328,36.3332,0.01,67.3328,36.3332
300616,尚品宅配,家居用品,广东,51.63,0.68,1.99,51.48,32.04,8.63,14.98,7.54,0.823,15.59,5.45,20170307,14.44,7.27,9.44,32.38,43.01,5.21,5509,3.8833,1.3,67.3328,36.3332,0.0071,67.3328,36.3332
600062,华润双鹤,化学制药,北京,11.16,10.43,10.43,109.69,57.7,23.99,1.49,0.14,0.612,7.85,1.74,19970522,65.34,6.26,19.03,9.47,64.38,13.12,38273,3.0333,2.75,59.5328,56.1332,0.0209,59.5328,56.1332
419,通程控股,百货,湖南,15.9,5.43,5.44,49.67,21.28,10.74,4.17,0.77,0.135,5.39,0.8,19960816,11.13,2.05,-8.44,-9.4,22.01,4.14,25417,1.95,3.6,45.6,65.4,0.0381,45.6,65.4
600020,中原高速,路桥,河南,5.71,22.47,22.47,506.21,72.07,143.37,13.28,0.59,0.34,4.5,0.97,20030808,50.73,2.26,20.93,41,57.15,26.27,99222,1.95,3.6,45.6,65.4,0.0255,45.6,65.4
2619,艾格拉斯,互联网,浙江,15.3,14.21,18.45,72.61,26.48,0.03,30.91,1.68,0.097,3.58,0.83,20110929,16.81,0.91,0.95,-31.85,70.9,51.4,59205,2.6083,3.15,54.3328,60.8332,0.0035,54.3328,60.8332
2706,良信电器,电气设备,上海,18.22,5.89,7.85,22.2,13.01,6.37,3.83,0.49,0.197,2.13,3.37,20140121,5.15,0.66,17.84,23.06,41.29,16.39,17431,3.5333,2.05,64.7328,46.9332,0.0349,64.7328,46.9332
603617,君禾股份,专用机械,浙江,25.71,0.43,1.43,8.41,5.63,1.48,1.82,1.27,0.292,3.9,3.85,20170703,2.19,1.54,3.72,-4.27,25.44,11.41,15825,3.7583,1.6,66.5328,40.6332,0.0102,66.5328,40.6332
600111,北方稀土,小金属,内蒙,79.48,36.33,36.33,232.16,168.68,33.89,1.55,0.04,0.073,2.58,4.52,19970924,40.3,1.11,49.62,22.18,11.26,3.12,358465,3.8667,1.3,67.0672,36.2668,0.0043,67.0672,36.2668
2887,绿茵生态,环境保护,天津,14.92,0.67,2.08,23.57,22.12,0.43,9.4,4.52,0.518,8.73,1.77,20170801,6.01,2.89,27.89,31.47,39.94,28.08,14458,3.2583,2.45,61.9328,52.2332,0.0102,61.9328,52.2332
300599,雄塑科技,塑料,广东,13.84,0.91,3.04,17.73,10.54,3.92,5.75,1.89,0.374,4.86,2.13,20170123,5.32,1.75,11.01,23.95,25.94,12.16,23660,3.2583,2.45,61.9328,52.2332,0.0157,61.9328,52.2332
2705,新宝股份,家用电器,广东,20.35,7.96,8.01,74.03,45.8,19.36,11.39,1.42,0.3,4.81,2.54,20140121,16.13,2.01,7.44,73.94,21.37,5.95,12127,3.0083,2.75,59.1328,56.0332,0.0302,59.1328,56.0332
600064,南京高科,园区开发,江苏,4.87,12.36,12.36,301.08,179.69,3.59,1.23,0.1,0.952,9.07,1.02,19970506,87.77,7.1,-59.87,67.38,41.51,150.64,66129,2.3917,3.3,51.4672,62.3668,0.0274,51.4672,62.3668
600691,阳煤化工,农药化肥,山西,112.19,17.56,23.76,432.67,155.63,225.05,43.67,1.84,0.011,2.51,0.97,19931119,-8.36,-0.35,-7.53,-82.29,12.13,0.28,55085,3.05,2.7,59.6,55.4,0,59.6,55.4
603059,倍加洁,家居用品,江苏,21.67,0.25,1,11.65,7.16,2.63,5.1,5.1,0.65,9.17,2.58,20180302,2.84,2.84,12.56,20.54,25.02,14.02,9067,3.4583,2.15,63.9328,48.2332,0.0038,63.9328,48.2332
591,太阳能,新型电力,重庆,12.67,20.37,30.07,356.32,88.03,245.33,66.93,2.23,0.126,4.26,0.75,19960208,29.98,1,2.65,-14.42,53.1,18.48,59416,1.9,3.6,44.8,65.2,0.0332,44.8,65.2
2367,康力电梯,运输设备,江苏,31.48,5.24,7.98,52.31,34.52,12.55,11.82,1.48,0.129,3.57,2.28,20100312,6.41,0.8,17.54,154.38,28.84,6.05,39746,3.25,2.45,61.8,52.2,0.1413,61.8,52.2
809,铁岭新城,区域地产,辽宁,0,8.25,8.25,57.7,42.71,1.92,0.32,0.04,-0.055,3.83,0.62,19980616,21.02,2.55,46.36,-908.18,-15.72,-261.26,27918,2.9,2.85,57.8,57.2,0,57.8,57.2
600533,栖霞建设,区域地产,江苏,4.23,10.5,10.5,184.37,153.25,0.29,10.49,1,0.401,3.9,0.87,20020328,14.03,1.34,77.75,522.43,46.82,32.9,56571,2.5083,3.2,52.9328,61.2332,0.03,52.9328,61.2332
603060,国检集团,建筑工程,北京,36.53,0.89,3.08,16.32,8.48,3.96,3.96,1.29,0.39,3.9,5.19,20161109,4.03,1.31,15.41,7.16,46.51,18.82,14248,3.85,1.3,66.8,36.2,0.0095,66.8,36.2
2541,鸿路钢构,钢加工,安徽,11.36,3.7,5.24,119.33,77.7,23.04,21.3,4.07,0.324,8.69,0.85,20110118,18.03,3.44,52.9,4.81,12.3,3.55,20511,2.3667,3.3,51.0672,62.2668,0.0118,51.0672,62.2668
2663,普邦股份,建筑工程,广东,28.24,12.82,17.96,86.95,58.82,3.01,19.32,1.08,0.05,2.9,0.97,20120316,13.31,0.74,-19.55,-9.95,16.64,6.71,102193,3.0333,2.7,59.3328,55.3332,0.0011,59.3328,55.3332
826,启迪环境,环境保护,湖北,19.67,11.9,14.31,421.02,122.66,31.25,61.98,4.33,0.21,9.24,1.03,19980225,50.96,3.56,-11.35,-43.05,24.76,7.2,58300,2.8917,2.85,57.6672,57.1668,0.0032,57.6672,57.1668
688006,杭可科技,电气设备,浙江,59.09,0.37,4.01,25.61,21.26,2.9,1.08,0.27,0.446,5.26,10.02,20190722,5.66,1.41,0,0,48.1,28.43,18763,3.9333,1,66.9328,31.7332,0,66.9328,31.7332
688022,瀚川智能,专用机械,江苏,427.31,0.24,1.08,5.3,3.95,0.36,0.13,0.12,0.075,7.52,8.51,20190722,0.9,0.83,0,0,33.51,5.09,21837,3.9333,1,66.9328,31.7332,0,66.9328,31.7332
300316,晶盛机电,专用机械,浙江,35.71,12.04,12.84,65.83,44.13,9.29,12.33,0.96,0.195,3.24,4.31,20120511,14.81,1.15,-5.28,-11.92,36.54,21.31,35496,3.8417,1.3,66.6672,36.1668,0.0074,66.6672,36.1668
600009,上海机场,机场,上海,30.43,10.93,19.27,334.73,116.58,82.46,25.75,1.34,1.401,15.4,5.54,19980218,238.61,12.38,21.11,33.54,56.37,49.49,34983,3.8417,1.3,66.6672,36.1668,0.0079,66.6672,36.1668
600803,新奥股份,农药化肥,河北,6.52,12.29,12.29,229.76,63.94,72.75,17.94,1.46,0.72,7.34,1.28,19940103,58.74,4.78,0.43,25.29,20.63,13.26,43160,2.8333,2.9,56.9328,57.7332,0.0221,56.9328,57.7332
2688,金河生物,化学制药,内蒙,15.48,6.23,6.35,33.39,12.72,8.09,4.45,0.7,0.165,2.56,2,20120713,4.4,0.69,18.5,23.31,41.18,12.6,33319,2.6667,3.05,54.8672,59.4668,0.0504,54.8672,59.4668
300633,开立医疗,医疗保健,深圳,74.71,1.97,4,21.19,13.47,0.68,2.23,0.56,0.181,3.41,7.94,20170406,6.39,1.6,0.74,-38.58,67.71,13.3,7722,3.8833,1.15,66.7328,33.9332,0.0024,66.7328,33.9332
300512,中亚股份,专用机械,浙江,28.05,2.16,2.7,19.49,13.89,2.55,5.68,2.11,0.202,4.97,2.28,20160526,3.94,1.46,18.54,-44.66,36.51,14.63,20949,3.3333,2.3,62.5328,50.1332,0.0119,62.5328,50.1332
2620,瑞和股份,装修装饰,深圳,12.18,3.01,3.79,54.56,41.62,7.93,11.94,3.15,0.251,5.93,1.03,20110929,6.07,1.6,2,2.67,15.85,5.41,20463,2.5417,3.15,53.2672,60.5668,0.0101,53.2672,60.5668
2458,益生股份,农业综合,山东,8.06,3.55,5.74,27.8,7.68,11.54,8.21,1.43,1.58,4.26,5.95,20100810,9.83,1.71,188.07,2688.68,65.13,62.47,60660,3.7167,1.6,65.8672,40.4668,0.0047,65.8672,40.4668
2777,久远银海,软件服务,四川,59.22,1.9,2.24,18.75,15.17,0.91,4.94,2.2,0.276,4.63,7.06,20151231,2.66,1.19,15.14,42.49,57.14,18.17,9227,3.875,1.15,66.6,33.9,0.0065,66.6,33.9
600845,宝信软件,软件服务,上海,49.62,8.33,11.41,98.05,70.76,9.66,26.9,2.36,0.356,5.79,6.1,19940311,25.04,2.2,11.86,37.28,32.42,15.03,40130,3.875,1.15,66.6,33.9,0.0089,66.6,33.9
603377,东方时尚,汽车服务,北京,48.91,5.88,5.88,40.44,12.09,6.35,5.62,0.96,0.172,2.83,5.95,20160205,4.33,0.74,-0.53,-11.16,50.23,19.49,8376,3.825,1.3,66.4,36.1,0.0116,66.4,36.1
600420,现代制药,化学制药,上海,12.67,5.75,10.56,183.82,105.02,57.25,25.42,2.41,0.353,6.69,1.33,20040616,32.8,3.11,6.87,-9.27,51.33,5.95,29133,3.0917,2.6,59.8672,53.9668,0.0115,59.8672,53.9668
600297,广汇汽车,汽车服务,辽宁,10.78,81.1,81.6,1354.17,784.89,135.78,134.8,1.65,0.185,4.55,0.88,20001116,154.45,1.89,3.28,-28.42,10.14,1.87,38411,2.325,3.3,50.4,62.1,0.0038,50.4,62.1
688002,睿创微纳,通信设备,山东,170.01,0.52,4.45,12.44,9.02,2.25,4.87,1.09,0.145,4.95,9.98,20190722,1.88,0.42,0,0,51.38,25.46,31039,3.9083,1,66.5328,31.6332,0,66.5328,31.6332
2158,汉钟精机,工程机械,上海,22.62,5.29,5.35,33.5,23.49,7.56,4.33,0.81,0.178,3.49,2.31,20070817,7.64,1.43,-9.06,-8.87,33.77,12.83,37214,3.5583,1.9,64.5328,44.6332,0.0192,64.5328,44.6332
300445,康斯特,电器仪表,北京,31.09,0.97,1.64,5.81,3.36,1.05,0.45,0.28,0.218,3.33,4.07,20150424,2.98,1.82,23.06,23.73,71.05,28.62,10444,3.6333,1.75,65.1328,42.5332,0.0116,65.1328,42.5332
603506,南都物业,房产服务,浙江,21.03,0.34,1.34,15.39,12.79,0.38,3.13,2.33,0.418,4.95,3.55,20180201,1.92,1.43,24.83,32.15,22.1,9.58,6780,3.6333,1.75,65.1328,42.5332,0.0134,65.1328,42.5332
603319,湘油泵,汽车配件,湖南,15.09,0.73,1.05,15.36,7.57,4.57,1.78,1.7,0.54,7.17,2.25,20161130,4.39,4.18,3.22,0.22,32.19,11.9,8678,3.2,2.45,61,52,0.0179,61,52
603217,元利科技,化工原料,山东,27.69,0.23,0.91,25.24,16.85,5,12.59,13.83,1.29,23.15,2.31,20190620,7.11,7.81,0,0,28.36,14.33,25291,3.3083,2.3,62.1328,50.0332,0,62.1328,50.0332
600988,赤峰黄金,黄金,内蒙,37.49,14.26,14.26,78.37,31.55,28.25,2.19,0.15,0.078,1.84,3.17,20040414,12.16,0.85,165.46,78.15,25.09,4.18,121065,3.575,1.85,64.6,43.9,0,64.6,43.9
600230,沧州大化,农药化肥,河北,80.01,4.12,4.12,43.81,18.17,18.61,5.25,1.27,0.076,8.56,1.43,20000406,23.2,5.63,-55.92,-95.9,10.75,2.87,47003,3.0667,2.6,59.4672,53.8668,0.0167,59.4672,53.8668
513,丽珠集团,化学制药,广东,18.41,5.95,9.35,168.78,118.9,32.17,13.67,1.46,0.791,11.27,2.58,19931028,78.91,8.44,8.2,16.67,64.88,14.96,43456,3.4583,2.05,63.5328,46.6332,0.0212,63.5328,46.6332
603883,老百姓,医药商业,湖南,40.21,2.67,2.87,94.49,50.06,4.93,13.53,4.72,0.943,11.79,6.43,20150423,16.26,5.67,24.71,22.08,34.12,4.88,10373,3.8,1.3,66,36,0.0066,66,36
2241,歌尔股份,元器件,山东,42.07,27.66,32.45,309.25,149.09,109.87,29.97,0.92,0.161,4.75,2.86,20080522,85.96,2.65,61.11,17.73,15.57,3.86,93289,3.6833,1.6,65.3328,40.3332,0.0075,65.3328,40.3332
300679,电连技术,元器件,深圳,53.55,1.33,2.81,40.61,32.08,4.26,20.97,7.47,0.351,12.18,3.08,20170731,9.57,3.41,49.38,-19.65,29.44,10.95,22179,3.5583,1.85,64.3328,43.8332,0.0025,64.3328,43.8332
300777,中简科技,化纤,江苏,158.87,0.4,4,11.39,4.76,1.81,1.71,0.43,0.14,2.24,18.67,20190516,2.95,0.74,0,0,79.87,45.77,22177,3.8833,1,66.1328,31.5332,0,66.1328,31.5332
688007,光峰科技,元器件,深圳,138.46,0.57,4.52,22.05,11.52,4.36,2.06,0.46,0.147,4.09,10,20190722,1.79,0.4,0,0,40.03,7.8,37065,3.8833,1,66.1328,31.5332,0,66.1328,31.5332
300107,建新股份,化工原料,河北,10.26,3.34,5.49,17.49,12.77,4.09,1.97,0.36,0.384,2.98,2.65,20100820,7.88,1.44,-16.93,-25.68,55.46,39.45,46058,2.7667,2.9,55.8672,57.4668,0.0387,55.8672,57.4668
2938,鹏鼎控股,元器件,深圳,69.8,2.31,23.11,244.22,131.22,74.93,121.18,5.24,0.264,7.53,4.88,20180918,27.09,1.17,-1.49,41.6,19.95,6.52,50920,3.7333,1.45,65.5328,38.1332,0.0147,65.5328,38.1332
300778,新城市,建筑工程,深圳,31.51,0.2,0.8,11.09,10.47,0.12,5.76,7.2,0.72,10.83,4.19,20190510,1.91,2.39,0,0,42.97,22.87,20446,3.7333,1.45,65.5328,38.1332,0,65.5328,38.1332
600887,伊利股份,乳制品,内蒙,23.05,60.59,60.97,522.02,245,153.94,31.52,0.52,0.62,4.17,6.86,19960312,153.35,2.52,13.58,9.71,38.58,8.41,222214,3.6,1.75,64.6,42.4,0.0244,64.6,42.4
600688,上海石化,石油加工,上海,20.18,73.29,108.24,439.87,246.65,109.72,6.1,0.06,0.105,2.66,1.59,19931108,110.63,1.02,-0.37,-67.73,16.02,2.19,85489,2.5917,3.05,53.6672,59.1668,0.0592,53.6672,59.1668
300624,万兴科技,软件服务,西藏,39.96,0.49,0.81,8.35,4.92,1.44,3.44,4.23,0.71,8.36,6.62,20180118,2.56,3.14,35.22,16.82,92.98,16.64,11381,3.8333,1.15,65.9328,33.7332,0.0046,65.9328,33.7332
300612,宣亚国际,广告包装,北京,0,0.45,1.62,4.78,3.23,0.06,2,1.24,-0.053,2.42,7.3,20170215,0.49,0.3,-27.33,-432.94,43.08,-6.79,11287,3.8333,1.15,65.9328,33.7332,0,65.9328,33.7332
300569,天能重工,专用机械,山东,19.35,1.27,2.25,49.63,30.96,14.52,8.33,3.7,0.374,8.19,1.77,20161125,7.27,3.23,126.88,174.98,27.47,9.84,14341,3.275,2.3,61.6,49.9,0.0071,61.6,49.9
603806,福斯特,塑料,浙江,28.43,5.23,5.23,66.56,52.17,10.85,13.91,2.66,0.762,10.98,3.94,20140905,35.11,6.72,36.08,77.23,19.47,13.37,7980,3.6667,1.6,65.0672,40.2668,0.0106,65.0672,40.2668
300043,星辉娱乐,文教休闲,广东,24.95,9.15,12.44,59.05,11.38,13.21,0.91,0.07,0.101,2.3,2.2,20100120,14.24,1.14,-31.5,-10.76,46.59,11.22,54009,3.4583,2,63.3328,45.8332,0.0058,63.3328,45.8332
300204,舒泰神,生物制药,北京,74.74,4.67,4.76,18.65,11.63,2.45,5.2,1.09,0.075,3.43,3.27,20110415,6.19,1.3,-22.43,-63.12,88.64,10.36,14638,3.425,2.05,63,46.5,0.0597,63,46.5
600779,水井坊,白酒,四川,34.3,4.89,4.89,38.59,30.21,5.17,4,0.82,0.695,3.35,14.22,19961206,3.4,0.7,26.47,26.97,82.21,20.1,32160,3.7167,1.45,65.2672,38.0668,0.024,65.2672,38.0668
300376,易事特,电气设备,广东,19.87,23.08,23.28,127.35,60.81,43.94,3.4,0.15,0.115,2.2,2.08,20140127,23.78,1.02,-45.26,-26.02,32.71,16.43,46000,3.3583,2.15,62.3328,47.8332,0.0057,62.3328,47.8332
688066,航天宏图,软件服务,北京,0,0.38,1.66,7.84,7.33,0.23,2.13,1.28,-0.175,6.57,9.12,20190722,0.94,0.56,0,0,60.67,-23.82,33120,3.8583,1,65.7328,31.4332,0,65.7328,31.4332
600382,广东明珠,商贸代理,广东,10.03,4.44,6.07,71.93,55.81,0.6,18.09,2.98,0.353,9.31,0.76,20010118,29.9,4.93,15.03,17.81,87.13,58.47,26884,2.4417,3.15,51.6672,60.1668,0.0067,51.6672,60.1668
600261,阳光照明,家用电器,浙江,8.38,14.52,14.52,64.93,41.66,12.01,2.7,0.19,0.251,2.54,1.66,20000720,16.54,1.14,-4.72,122.31,29.96,13.82,53837,2.7333,2.9,55.3328,57.3332,0.0362,55.3328,57.3332
603035,常熟汽饰,汽车配件,江苏,9.39,1.72,2.8,54.31,15.14,12.04,11.36,4.06,0.489,9.45,0.97,20170105,11.11,3.97,9.13,-48.72,22.35,18.42,20515,2.1583,3.35,47.9328,62.2332,0.0412,47.9328,62.2332
300122,智飞生物,生物制药,重庆,35.89,8.76,16,90.73,65.93,9.21,2.08,0.13,0.717,2.83,18.18,20100928,24.45,1.53,143.19,68.08,41.17,22.76,29458,3.7667,1.3,65.4672,35.8668,0.0105,65.4672,35.8668
603825,华扬联众,互联网,北京,27.2,0.95,2.31,67.13,63.28,0.3,6.35,2.75,0.237,6.54,1.97,20170802,6.32,2.74,6.64,41.96,10.55,1.04,12217,2.8833,2.75,57.1328,55.5332,0.0201,57.1328,55.5332
2960,青鸟消防,专用机械,河北,27.45,0.6,2.4,23.95,20.29,2.75,0.01,0,0.78,8.98,3.57,20190809,13.39,5.58,0,0,39.24,15.12,114064,3.9833,0,63.7328,15.9332,0,63.7328,15.9332
300753,爱朋医疗,医疗保健,江苏,37.04,0.2,0.81,6.8,4.82,0.36,3.75,4.64,0.51,7.6,4.97,20181213,1.42,1.75,28.57,23.81,73.49,24.35,10955,3.7083,1.45,65.1328,38.0332,0.0108,65.1328,38.0332
2104,恒宝股份,元器件,江苏,48.11,5.88,6.97,23.03,16.73,1.87,0.75,0.11,0.068,2.72,2.41,20070110,9.92,1.42,-27.18,-45.76,27.17,7.29,70115,3.525,1.85,63.8,43.7,0,63.8,43.7
915,山大华特,化学制药,山东,29.71,2.33,2.34,29.33,16.05,6.6,0.62,0.27,0.379,6.9,3.27,19990609,12.38,5.28,1.89,8.96,62,10.95,16881,3.575,1.75,64.2,42.3,0.0136,64.2,42.3
600761,安徽合力,工程机械,安徽,9.87,7.4,7.4,75.81,51.43,15.59,3.15,0.43,0.473,6.31,1.48,19961009,29.94,4.04,-1.38,-0.5,21.81,6.99,32900,2.725,2.9,55.2,57.3,0.0388,55.2,57.3
300033,同花顺,软件服务,浙江,99.54,2.64,5.38,43.32,37.91,3.83,3.57,0.66,0.492,6.23,15.73,20091225,20.84,3.88,23.97,38.45,86.45,37.67,52986,3.85,1,65.6,31.4,0.0054,65.6,31.4
892,欢瑞世纪,影视音像,重庆,103.21,5.38,9.81,46.79,45.04,0.33,11.32,1.15,0.019,3.53,1.09,19990115,13.21,1.35,-57.28,-63.58,87.79,16.71,25063,2.6083,3,53.7328,58.4332,0,53.7328,58.4332
2756,永兴材料,特种钢,浙江,9.35,1.85,3.6,42.16,21.61,8.61,8.25,2.29,0.735,9.2,1.49,20150515,18.19,5.05,2.22,18.32,13.38,10.67,19099,2.5417,3.05,52.8672,58.9668,0.075,52.8672,58.9668
603326,我乐家居,家居用品,江苏,29.02,0.64,2.24,13.72,6.74,4.85,3.38,1.51,0.204,3.75,3.15,20170616,2.55,1.14,22.94,129.26,42.6,8.67,8640,3.4833,1.9,63.3328,44.3332,0.0128,63.3328,44.3332
2900,哈三联,化学制药,黑龙江,15.86,1.19,3.17,25.48,16.74,7.02,10.73,3.39,0.369,5.67,2.07,20170922,3.6,1.14,13.16,-19.01,79.87,10.38,26228,2.8583,2.75,56.7328,55.4332,0.0557,56.7328,55.4332
600723,首商股份,百货,北京,10.18,6.58,6.58,67.97,53.47,7.27,8.25,1.25,0.308,6.19,1.01,19960716,22.3,3.39,-1.03,-3.42,23.79,4.01,32833,2.2,3.3,48.4,61.6,0.0273,48.4,61.6
300718,长盛轴承,机械基件,浙江,33.09,0.5,1.98,12.25,7.88,3.13,4.11,2.07,0.29,5.63,3.41,20171106,4.42,2.23,-9.94,-17.08,35.13,18.66,9493,3.5583,1.75,63.9328,42.2332,0.0188,63.9328,42.2332
300533,冰川网络,软件服务,深圳,27.68,0.6,1.01,18.09,17.43,0.03,9.02,8.95,0.788,16.06,2.72,20160818,5.85,5.8,55.61,71.75,93.5,41.83,15241,3.625,1.6,64.4,40.1,0.0099,64.4,40.1
2687,乔治白,服饰,浙江,18.76,2.94,3.5,14.23,7.19,4.72,3.29,0.94,0.15,2.98,1.96,20120713,2.75,0.79,16.38,34.93,49.12,10.86,21539,2.85,2.75,56.6,55.4,0.0262,56.6,55.4
2085,万丰奥威,汽车配件,浙江,18.31,21.14,21.87,133.84,64.55,45.1,1.15,0.05,0.192,2.71,2.6,20061128,33.76,1.54,-3.51,-24.51,22.49,8.37,32074,2.85,2.75,56.6,55.4,0.043,56.6,55.4
429,粤高速Ａ,路桥,广东,10.63,13.03,20.91,164.05,21.97,79.11,25.63,1.23,0.352,4.4,1.7,19980220,34.89,1.67,-3.4,-5.46,62.96,49.64,57566,2.525,3.05,52.6,58.9,0.075,52.6,58.9
300429,强力新材,化工原料,江苏,37.69,3,5.15,19.81,9.02,3.83,4.98,0.97,0.17,3.11,4.11,20150324,5.64,1.09,18.34,11,39.24,20.37,17828,3.6833,1.45,64.7328,37.9332,0.0064,64.7328,37.9332
300757,罗博特科,专用机械,江苏,49.48,0.26,1.04,14.66,13.3,0.56,3.42,3.29,0.31,6.52,4.47,20190108,2.11,2.03,11.9,-25.51,21.26,7.17,11236,3.6833,1.45,64.7328,37.9332,0.0068,64.7328,37.9332
600115,东方航空,空运,上海,19.86,98.08,149.85,2799.09,181.37,861.32,267.6,1.79,0.13,3.87,1.33,19971105,164.59,1.1,8.02,-14.89,11.16,3.31,217959,2.2583,3.25,49.1328,61.0332,0.0097,49.1328,61.0332
2376,新北洋,IT设备,山东,25.93,6.46,6.66,45.11,20.44,10.59,9.95,1.49,0.234,4.84,2.51,20100323,12.95,1.94,-15.07,-10.68,35.71,15.95,36838,3.2167,2.3,60.6672,49.6668,0.0168,60.6672,49.6668
2206,海 利 得,化纤,浙江,14.64,9.71,12.23,49.38,21.01,20.7,8.87,0.73,0.131,2.16,1.78,20080123,5.5,0.45,12.94,-12.83,18.82,8.06,27000,2.5167,3.05,52.4672,58.8668,0.1061,52.4672,58.8668
300613,富瀚微,半导体,上海,72.74,0.13,0.44,11.76,8.8,1.82,6.62,14.9,0.833,24.5,4.94,20170220,3.59,8.09,7.13,-3.76,35.73,16.9,9597,3.7833,1.15,65.1328,33.5332,0.0011,65.1328,33.5332
2907,华森制药,化学制药,重庆,36.06,0.62,4.02,14.54,8.3,1.11,1.07,0.27,0.229,2.27,7.3,20171020,3.58,0.89,14.76,47.82,63.86,22.71,24438,3.7833,1.15,65.1328,33.5332,0.0022,65.1328,33.5332
300750,宁德时代,电气设备,福建,38.08,11.97,21.94,898.89,638.82,148.84,209.66,9.55,0.97,15.76,4.63,20180611,113.06,5.15,116.5,130.79,29.79,10.38,80513,3.7333,1.3,64.9328,35.7332,0.002,64.9328,35.7332
603611,诺力股份,运输设备,浙江,17.67,2.29,2.68,39.61,27.99,4.73,7.77,2.9,0.429,5.98,2.53,20150128,6.32,2.36,6.93,20.15,23.42,8.96,12474,3.2833,2.2,61.3328,48.3332,0.0332,61.3328,48.3332
